type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
scroll,,,,,,,709,2033.0,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,0,709,page_1,0
move,0.0,1693.0,355.0,1693.0,355.0,0.0,715,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,1,715,page_1,0
move,0.0,1790.0,396.0,1790.0,396.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,2,952,page_1,0
move,1.0,1790.0,396.0,1790.0,396.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,3,1004,page_1,0
move,2.0,1787.0,395.0,1787.0,395.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,4,1057,page_1,0
move,3.0,1784.0,395.0,1784.0,395.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,5,1067,page_1,0
move,4.0,1780.0,395.0,1780.0,395.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,6,1070,page_1,0
move,5.0,1775.0,396.0,1775.0,396.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,7,1087,page_1,0
move,6.0,1773.0,396.0,1773.0,396.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,8,1105,page_1,0
move,7.0,1771.0,396.0,1771.0,396.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,9,1121,page_1,0
move,8.0,1770.0,396.0,1770.0,396.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,10,1138,page_1,0
move,9.0,1767.0,399.0,1767.0,399.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,11,1270,page_1,0
move,10.0,1767.0,401.0,1767.0,401.0,2569.0,952,,,,3840,2160,3840,2033,1168086,1706191327826,1706191327239,0,0,12,1287,page_1,0
