type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,678.0,215.0,678.0,215.0,8.0,1470,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,0,1470,page_1,0
move,1.0,704.0,217.0,704.0,217.0,8.0,1470,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,1,1478,page_1,0
move,0.0,824.0,224.0,824.0,224.0,41.0,1502,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,2,1502,page_1,0
move,1.0,872.0,228.0,872.0,228.0,41.0,1502,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,3,1511,page_1,0
move,2.0,980.0,230.0,980.0,230.0,41.0,1502,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,4,1524,page_1,0
move,3.0,1065.0,233.0,1065.0,233.0,41.0,1502,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,5,1543,page_1,0
move,0.0,1108.0,235.0,1108.0,235.0,320.0,1557,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,6,1557,page_1,0
move,1.0,1142.0,235.0,1142.0,235.0,320.0,1557,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,7,1574,page_1,0
move,2.0,1152.0,235.0,1152.0,235.0,320.0,1557,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,8,1592,page_1,0
move,3.0,1153.0,225.0,1153.0,225.0,320.0,1557,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,9,1608,page_1,0
move,4.0,1142.0,234.0,1142.0,234.0,320.0,1557,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,10,1877,page_1,0
move,0.0,773.0,470.0,773.0,470.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,11,2847,page_1,0
move,1.0,761.0,478.0,761.0,478.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,12,2868,page_1,0
move,2.0,752.0,484.0,752.0,484.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,13,2887,page_1,0
move,3.0,749.0,486.0,749.0,486.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,14,2898,page_1,0
move,4.0,744.0,490.0,744.0,490.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,15,2915,page_1,0
move,5.0,739.0,494.0,739.0,494.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,16,2927,page_1,0
move,6.0,736.0,495.0,736.0,495.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,17,2946,page_1,0
move,7.0,734.0,495.0,734.0,495.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,18,2961,page_1,0
move,8.0,733.0,495.0,733.0,495.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,19,2979,page_1,0
move,9.0,732.0,491.0,732.0,491.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,20,2993,page_1,0
move,10.0,732.0,489.0,732.0,489.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,21,3015,page_1,0
move,11.0,733.0,485.0,733.0,485.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,22,3029,page_1,0
move,12.0,736.0,479.0,736.0,479.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,23,3052,page_1,0
move,13.0,736.0,475.0,736.0,475.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,24,3068,page_1,0
move,14.0,740.0,473.0,740.0,473.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,25,3086,page_1,0
move,15.0,740.0,471.0,740.0,471.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,26,3102,page_1,0
move,16.0,744.0,469.0,744.0,469.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,27,3118,page_1,0
move,17.0,748.0,466.0,748.0,466.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,28,3135,page_1,0
move,18.0,751.0,463.0,751.0,463.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,29,3152,page_1,0
move,19.0,752.0,462.0,752.0,462.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,30,3166,page_1,0
move,20.0,758.0,458.0,758.0,458.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,31,3185,page_1,0
move,21.0,760.0,456.0,760.0,456.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,32,3200,page_1,0
move,22.0,760.0,455.0,760.0,455.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,33,3216,page_1,0
move,23.0,762.0,455.0,762.0,455.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,34,3229,page_1,0
move,24.0,763.0,455.0,763.0,455.0,613.0,2847,,,,1536,864,1536,695,1598200,1703857113810,1703857109958,0,0,35,3245,page_1,0
