type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,1033.0,415.0,1033.0,415.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,0,4318,page_1,0
move,1.0,1028.0,410.0,1028.0,410.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,1,4384,page_1,0
move,2.0,1031.0,406.0,1031.0,406.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,2,4398,page_1,0
move,3.0,1036.0,402.0,1036.0,402.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,3,4414,page_1,0
move,4.0,1097.0,362.0,1097.0,362.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,4,4465,page_1,0
move,5.0,1115.0,356.0,1115.0,356.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,5,4485,page_1,0
move,6.0,1183.0,346.0,1183.0,346.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,6,4579,page_1,0
move,7.0,1183.0,347.0,1183.0,347.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,7,4602,page_1,0
move,8.0,1196.0,335.0,1196.0,335.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,8,4812,page_1,0
move,9.0,1208.0,327.0,1208.0,327.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,9,4830,page_1,0
move,10.0,1233.0,311.0,1233.0,311.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,10,4846,page_1,0
move,11.0,1275.0,290.0,1275.0,290.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,11,4896,page_1,0
move,12.0,1297.0,286.0,1297.0,286.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,12,4963,page_1,0
move,13.0,1301.0,294.0,1301.0,294.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,13,5000,page_1,0
move,14.0,1302.0,297.0,1302.0,297.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,14,5016,page_1,0
move,15.0,1304.0,303.0,1304.0,303.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,15,5029,page_1,0
move,16.0,1305.0,309.0,1305.0,309.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,16,5048,page_1,0
move,17.0,1305.0,315.0,1305.0,315.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,17,5063,page_1,0
move,18.0,1302.0,325.0,1302.0,325.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,18,5080,page_1,0
move,19.0,1299.0,328.0,1299.0,328.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,19,5095,page_1,0
move,20.0,1291.0,336.0,1291.0,336.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,20,5114,page_1,0
move,21.0,1284.0,343.0,1284.0,343.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,21,5131,page_1,0
move,22.0,1266.0,357.0,1266.0,357.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,22,5148,page_1,0
move,23.0,1255.0,365.0,1255.0,365.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,23,5175,page_1,0
move,24.0,1241.0,375.0,1241.0,375.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,24,5191,page_1,0
move,25.0,1226.0,386.0,1226.0,386.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,25,5208,page_1,0
move,26.0,1216.0,394.0,1216.0,394.0,7135.0,4318,,,,1440,900,1440,691,1318552,1710759404955,1710759403199,0,0,26,5229,page_1,0
