type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,428.0,349.0,428.0,349.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,0,1366,page_1,0
move,1.0,440.0,349.0,440.0,349.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,1,1381,page_1,0
move,2.0,462.0,349.0,462.0,349.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,2,1400,page_1,0
move,3.0,489.0,349.0,489.0,349.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,3,1414,page_1,0
move,4.0,519.0,349.0,519.0,349.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,4,1433,page_1,0
move,5.0,557.0,353.0,557.0,353.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,5,1451,page_1,0
move,6.0,569.0,354.0,569.0,354.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,6,1466,page_1,0
move,7.0,590.0,357.0,590.0,357.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,7,1482,page_1,0
move,8.0,618.0,357.0,618.0,357.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,8,1497,page_1,0
move,9.0,637.0,351.0,637.0,351.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,9,1515,page_1,0
move,10.0,657.0,343.0,657.0,343.0,165.0,1366,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,10,1531,page_1,0
move,0.0,674.0,333.0,674.0,333.0,20.0,1547,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,11,1547,page_1,0
move,1.0,691.0,321.0,691.0,321.0,20.0,1547,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,12,1567,page_1,0
move,0.0,706.0,311.0,706.0,311.0,0.0,1582,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,13,1582,page_1,0
move,0.0,719.0,300.0,719.0,300.0,18.0,1598,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,14,1598,page_1,0
move,1.0,731.0,290.0,731.0,290.0,18.0,1598,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,15,1616,page_1,0
move,0.0,736.0,286.0,736.0,286.0,0.0,1631,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,16,1631,page_1,0
move,0.0,738.0,283.0,738.0,283.0,64.0,1651,,,,1366,768,1366,607,1280800,1707228673822,1707228613910,0,0,17,1651,page_1,0
