type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,1362.0,165.0,1362.0,165.0,1136.0,9895,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,0,9895,page_1,0
move,1.0,1365.0,261.0,1365.0,334.0,1136.0,9895,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,1,11031,page_1,0
move,0.0,726.0,264.0,726.0,337.0,0.0,21897,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,2,21897,page_1,0
move,0.0,711.0,411.0,711.0,484.0,818.0,22283,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,3,22283,page_1,0
move,1.0,704.0,393.0,704.0,466.0,818.0,22283,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,4,23101,page_1,0
move,0.0,720.0,382.0,720.0,455.0,0.0,25994,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,5,25994,page_1,0
move,0.0,909.0,259.0,909.0,332.0,0.0,26035,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,6,26035,page_1,0
move,0.0,1033.0,198.0,1033.0,271.0,32.0,26044,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,7,26044,page_1,0
move,1.0,1137.0,143.0,1137.0,216.0,32.0,26044,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,8,26076,page_1,0
move,0.0,1219.0,103.0,1219.0,176.0,26.0,26100,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,9,26100,page_1,0
move,1.0,1257.0,92.0,1257.0,165.0,26.0,26100,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,10,26112,page_1,0
move,2.0,1269.0,91.0,1269.0,164.0,26.0,26100,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,11,26126,page_1,0
move,0.0,1276.0,91.0,1276.0,164.0,199.0,26145,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,12,26145,page_1,0
move,1.0,1280.0,91.0,1280.0,164.0,199.0,26145,,,,1366,768,1366,607,1652346,1709712952653,1709712943800,0,0,13,26158,page_1,0
