type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,1063.0,357.0,1063.0,399.0,98.0,5346,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,0,5346,page_1,0
move,1.0,1061.0,357.0,1061.0,399.0,98.0,5346,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,1,5362,page_1,0
move,2.0,1057.0,359.0,1057.0,401.0,98.0,5346,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,2,5383,page_1,0
move,3.0,1054.0,360.0,1054.0,402.0,98.0,5346,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,3,5395,page_1,0
move,4.0,1044.0,363.0,1044.0,405.0,98.0,5346,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,4,5427,page_1,0
move,5.0,1026.0,364.0,1026.0,406.0,98.0,5346,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,5,5444,page_1,0
move,0.0,996.0,364.0,996.0,406.0,30.0,5466,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,6,5466,page_1,0
move,1.0,966.0,364.0,966.0,406.0,30.0,5466,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,7,5482,page_1,0
move,2.0,949.0,364.0,949.0,406.0,30.0,5466,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,8,5496,page_1,0
move,0.0,921.0,364.0,921.0,406.0,6239.0,5521,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,9,5521,page_1,0
move,1.0,906.0,364.0,906.0,406.0,6239.0,5521,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,10,5546,page_1,0
move,2.0,904.0,364.0,904.0,406.0,6239.0,5521,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,11,5564,page_1,0
move,3.0,903.0,364.0,903.0,406.0,6239.0,5521,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,12,5579,page_1,0
move,4.0,902.0,365.0,902.0,407.0,6239.0,5521,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,13,5610,page_1,0
move,5.0,907.0,352.0,907.0,394.0,6239.0,5521,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,14,11760,page_1,0
move,0.0,922.0,330.0,922.0,372.0,0.0,11776,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,15,11776,page_1,0
move,0.0,941.0,300.0,941.0,342.0,56.0,11792,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,16,11792,page_1,0
move,1.0,962.0,267.0,962.0,309.0,56.0,11792,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,17,11810,page_1,0
move,2.0,979.0,242.0,979.0,284.0,56.0,11792,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,18,11827,page_1,0
move,3.0,996.0,211.0,996.0,253.0,56.0,11792,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,19,11848,page_1,0
move,0.0,1002.0,194.0,1002.0,236.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,20,11863,page_1,0
move,1.0,1005.0,182.0,1005.0,224.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,21,11880,page_1,0
move,2.0,1009.0,173.0,1009.0,215.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,22,11896,page_1,0
move,3.0,1011.0,170.0,1011.0,212.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,23,11912,page_1,0
move,4.0,1014.0,167.0,1014.0,209.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,24,11927,page_1,0
move,5.0,1018.0,162.0,1018.0,204.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,25,11944,page_1,0
move,6.0,1022.0,158.0,1022.0,200.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,26,11966,page_1,0
move,7.0,1027.0,155.0,1027.0,197.0,315.0,11863,,,,1366,768,1366,599,1298843,1710507641853,1710507639358,0,0,27,11979,page_1,0
