type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,552.0,355.0,552.0,355.0,0.0,18992,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,0,18992,page_1,0
move,0.0,579.0,390.0,579.0,390.0,0.0,19050,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,1,19050,page_1,0
move,0.0,600.0,424.0,600.0,424.0,0.0,19077,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,2,19077,page_1,0
move,0.0,622.0,464.0,622.0,464.0,0.0,19116,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,3,19116,page_1,0
move,0.0,625.0,472.0,625.0,472.0,0.0,19124,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,4,19124,page_1,0
move,0.0,637.0,505.0,637.0,505.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,5,19168,page_1,0
move,1.0,638.0,508.0,638.0,508.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,6,19181,page_1,0
move,2.0,640.0,517.0,640.0,517.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,7,19227,page_1,0
move,3.0,650.0,518.0,650.0,518.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,8,19770,page_1,0
move,4.0,653.0,518.0,653.0,518.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,9,19773,page_1,0
move,5.0,671.0,520.0,671.0,520.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,10,19814,page_1,0
move,6.0,691.0,523.0,691.0,523.0,1912.0,19168,,,,1536,864,1536,864,1799411,1709564097035,1709564102601,0,0,11,19865,page_1,0
