type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,861.0,259.0,861.0,259.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,0,1007,page_1,0
move,1.0,862.0,255.0,862.0,255.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,1,1037,page_1,0
move,2.0,862.0,250.0,862.0,250.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,2,1106,page_1,0
move,3.0,898.0,216.0,898.0,216.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,3,1197,page_1,0
move,4.0,907.0,209.0,907.0,209.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,4,1289,page_1,0
move,5.0,907.0,228.0,907.0,228.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,5,15757,page_1,0
move,6.0,921.0,248.0,921.0,248.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,6,15785,page_1,0
move,7.0,994.0,312.0,994.0,312.0,14868.0,1007,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,7,15875,page_1,0
move,0.0,1063.0,446.0,1063.0,446.0,0.0,15947,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,8,15947,page_1,0
move,0.0,1065.0,519.0,1065.0,519.0,0.0,16033,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,9,16033,page_1,0
move,0.0,1019.0,581.0,1019.0,581.0,0.0,16120,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,10,16120,page_1,0
move,0.0,996.0,608.0,996.0,608.0,86.0,16208,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,11,16208,page_1,0
move,1.0,965.0,627.0,965.0,627.0,86.0,16208,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,12,16294,page_1,0
move,0.0,950.0,635.0,950.0,635.0,189.0,16381,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,13,16381,page_1,0
move,1.0,949.0,636.0,949.0,636.0,189.0,16381,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,14,16468,page_1,0
move,2.0,947.0,634.0,947.0,634.0,189.0,16381,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,15,16570,page_1,0
move,0.0,944.0,629.0,944.0,629.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,16,16657,page_1,0
move,1.0,942.0,622.0,942.0,622.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,17,16744,page_1,0
move,2.0,941.0,618.0,941.0,618.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,18,17177,page_1,0
move,3.0,939.0,613.0,939.0,613.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,19,17264,page_1,0
move,4.0,939.0,610.0,939.0,610.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,20,17439,page_1,0
move,5.0,939.0,608.0,939.0,608.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,21,17519,page_1,0
move,6.0,939.0,606.0,939.0,606.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,22,17876,page_1,0
move,7.0,939.0,600.0,939.0,600.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,23,17964,page_1,0
move,8.0,938.0,598.0,938.0,598.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,24,18050,page_1,0
move,9.0,937.0,600.0,937.0,600.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,25,18398,page_1,0
move,10.0,937.0,602.0,937.0,602.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,26,18485,page_1,0
move,11.0,937.0,604.0,937.0,604.0,1914.0,16657,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,27,18571,page_1,0
move,0.0,940.0,603.0,940.0,603.0,0.0,20913,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,28,20913,page_1,0
move,0.0,1436.0,415.0,1436.0,415.0,0.0,21047,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,29,21047,page_1,0
move,0.0,1552.0,383.0,1552.0,383.0,5193.0,21124,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,30,21124,page_1,0
move,1.0,1557.0,378.0,1557.0,378.0,5193.0,21124,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,31,21201,page_1,0
move,2.0,1557.0,377.0,1557.0,377.0,5193.0,21124,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,32,21216,page_1,0
move,3.0,1559.0,375.0,1559.0,375.0,5193.0,21124,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,33,21228,page_1,0
move,4.0,1559.0,374.0,1559.0,374.0,5193.0,21124,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,34,21299,page_1,0
move,5.0,1526.0,399.0,1526.0,399.0,5193.0,21124,,,,1920,1200,1912,1052,1254555,1709553813635,1709553813333,0,0,35,26299,page_1,0
