type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
move,0.0,617.0,511.0,617.0,511.0,50.0,7484,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,0,7484,page_1,0
move,1.0,605.0,508.0,605.0,508.0,50.0,7484,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,1,7500,page_1,0
move,2.0,597.0,505.0,597.0,505.0,50.0,7484,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,2,7517,page_1,0
move,3.0,589.0,502.0,589.0,502.0,50.0,7484,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,3,7534,page_1,0
move,0.0,582.0,499.0,582.0,499.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,4,7551,page_1,0
move,1.0,574.0,495.0,574.0,495.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,5,7567,page_1,0
move,2.0,568.0,492.0,568.0,492.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,6,7585,page_1,0
move,3.0,562.0,490.0,562.0,490.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,7,7601,page_1,0
move,4.0,558.0,488.0,558.0,488.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,8,7617,page_1,0
move,5.0,554.0,486.0,554.0,486.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,9,7634,page_1,0
move,6.0,552.0,484.0,552.0,484.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,10,7651,page_1,0
move,7.0,550.0,484.0,550.0,484.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,11,7668,page_1,0
move,8.0,550.0,484.0,550.0,484.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,12,7684,page_1,0
move,9.0,549.0,484.0,549.0,484.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,13,7700,page_1,0
move,10.0,549.0,483.0,549.0,483.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,14,7801,page_1,0
move,11.0,552.0,480.0,552.0,480.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,15,7834,page_1,0
move,12.0,573.0,471.0,573.0,471.0,300.0,7551,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,16,7851,page_1,0
move,0.0,613.0,465.0,613.0,465.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,17,7867,page_1,0
move,1.0,634.0,463.0,634.0,463.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,18,7875,page_1,0
move,2.0,624.0,453.0,624.0,453.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,19,8952,page_1,0
move,3.0,613.0,451.0,613.0,451.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,20,8967,page_1,0
move,4.0,603.0,449.0,603.0,449.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,21,8984,page_1,0
move,5.0,596.0,448.0,596.0,448.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,22,9001,page_1,0
move,6.0,592.0,447.0,592.0,447.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,23,9020,page_1,0
move,7.0,590.0,447.0,590.0,447.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,24,9034,page_1,0
move,8.0,589.0,447.0,589.0,447.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,25,9051,page_1,0
move,9.0,588.0,447.0,588.0,447.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,26,9068,page_1,0
move,10.0,587.0,447.0,587.0,447.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,27,9101,page_1,0
move,11.0,587.0,446.0,587.0,446.0,1301.0,7867,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,28,9168,page_1,0
move,0.0,583.0,445.0,583.0,445.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,29,9334,page_1,0
move,1.0,578.0,444.0,578.0,444.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,30,9362,page_1,0
move,2.0,577.0,444.0,577.0,444.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,31,9368,page_1,0
move,3.0,575.0,444.0,575.0,444.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,32,9385,page_1,0
move,4.0,574.0,444.0,574.0,444.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,33,9401,page_1,0
move,5.0,574.0,443.0,574.0,443.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,34,9434,page_1,0
move,6.0,574.0,443.0,574.0,443.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,35,9484,page_1,0
move,7.0,573.0,443.0,573.0,443.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,36,9600,page_1,0
move,8.0,572.0,443.0,572.0,443.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,37,9734,page_1,0
move,9.0,571.0,443.0,571.0,443.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,38,9751,page_1,0
move,10.0,570.0,443.0,570.0,443.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,39,9768,page_1,0
move,11.0,570.0,442.0,570.0,442.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,40,9818,page_1,0
move,12.0,573.0,442.0,573.0,442.0,934.0,9334,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,41,10268,page_1,0
move,0.0,602.0,445.0,602.0,445.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,42,10284,page_1,0
move,1.0,634.0,448.0,634.0,448.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,43,10294,page_1,0
move,2.0,634.0,468.0,634.0,468.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,44,12268,page_1,0
move,3.0,627.0,478.0,627.0,478.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,45,12284,page_1,0
move,4.0,623.0,492.0,623.0,492.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,46,12301,page_1,0
move,5.0,623.0,511.0,623.0,511.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,47,12319,page_1,0
move,6.0,633.0,534.0,633.0,534.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,48,12334,page_1,0
move,7.0,634.0,537.0,634.0,537.0,2053.0,10284,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,49,12337,page_1,0
move,0.0,722.0,657.0,722.0,657.0,33.0,12401,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,50,12401,page_1,0
move,1.0,746.0,684.0,746.0,684.0,33.0,12401,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,51,12418,page_1,0
move,2.0,765.0,704.0,765.0,704.0,33.0,12401,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,52,12434,page_1,0
move,0.0,779.0,716.0,779.0,716.0,516.0,12452,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,53,12452,page_1,0
move,1.0,792.0,725.0,792.0,725.0,516.0,12452,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,54,12468,page_1,0
move,2.0,806.0,733.0,806.0,733.0,516.0,12452,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,55,12484,page_1,0
move,3.0,824.0,738.0,824.0,738.0,516.0,12452,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,56,12501,page_1,0
move,4.0,847.0,745.0,847.0,745.0,516.0,12452,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,57,12518,page_1,0
move,5.0,869.0,749.0,869.0,749.0,516.0,12452,,,,1920,1080,1920,955,1128247,1706262985255,1706262984954,0,0,58,12534,page_1,0
