type,baked_id,clientX,clientY,x,y,duration,at,maxscroll,text,target,pageview_screenWidth,pageview_screenHeight,pageview_width,pageview_height,pageview_duration,pageview_startedAt,pageview_clientStartedAt,assumed_page_index,question_assumed_page_index,event_index,accurate_timestamp,page_name,page_timestamp
scroll,,,,,,,1369,1277.0,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,0,1369,page_97,0
move,0.0,412.0,363.0,412.0,363.0,85.0,1377,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,1,1377,page_97,0
move,1.0,413.0,364.0,413.0,364.0,85.0,1377,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,2,1462,page_97,0
move,0.0,579.0,516.0,579.0,516.0,0.0,1492,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,3,1492,page_97,0
move,0.0,679.0,645.0,679.0,645.0,13.0,1512,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,4,1512,page_97,0
move,1.0,713.0,694.0,713.0,694.0,13.0,1512,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,5,1525,page_97,0
move,0.0,909.0,1144.0,909.0,1144.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,6,1808,page_97,0
move,1.0,907.0,1146.0,907.0,1146.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,7,1817,page_97,0
move,2.0,904.0,1152.0,904.0,1152.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,8,1827,page_97,0
move,3.0,902.0,1156.0,902.0,1156.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,9,1844,page_97,0
move,4.0,900.0,1161.0,900.0,1161.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,10,1911,page_97,0
move,5.0,899.0,1162.0,899.0,1162.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,11,2011,page_97,0
move,6.0,898.0,1161.0,898.0,1161.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,12,2044,page_97,0
move,7.0,897.0,1158.0,897.0,1158.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,13,2061,page_97,0
move,8.0,896.0,1155.0,896.0,1155.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,14,2078,page_97,0
move,9.0,895.0,1151.0,895.0,1151.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,15,2094,page_97,0
move,10.0,893.0,1148.0,893.0,1148.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,16,2112,page_97,0
move,11.0,892.0,1145.0,892.0,1145.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,17,2127,page_97,0
move,12.0,890.0,1139.0,890.0,1139.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,18,2144,page_97,0
move,13.0,889.0,1123.0,889.0,1123.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,19,2161,page_97,0
move,14.0,889.0,1107.0,889.0,1107.0,1339.0,1808,,,,3440,1440,1718,1277,5866,1707230382055,1707230380528,0,0,20,2177,page_97,0
